# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
5.55 4.10218334 4.1022 2.7423 4.2024 4.0705 0.4787 0.0000
5.55 4.16828251 4.1683 2.7681 4.2182 4.1147 0.4787 0.0000
5.55 4.19999981 4.2000 2.7800 4.2255 4.1354 0.4787 0.0000
5.55 4.22165394 4.2217 2.7880 4.2304 4.1493 0.4787 0.0000
5.55 4.29415321 4.2942 2.8133 4.2461 4.1939 0.4787 0.0000
5.55 4.37128925 4.3713 2.8387 4.2618 4.2393 0.4787 0.0000
5.55 4.40000010 4.4000 2.8478 4.2676 4.2559 0.4787 0.0000
5.55 4.41424990 4.4142 2.8523 4.2704 4.2640 0.4787 0.0000
5.55 4.50182152 4.5018 2.8791 4.2866 4.3107 0.4787 0.0000
5.55 4.59445906 4.5945 2.9075 4.3031 4.3572 0.4787 0.0000
5.55 4.59999990 4.6000 2.9092 4.3041 4.3599 0.4787 0.0000
5.55 4.62391901 4.6239 2.9164 4.3083 4.3716 0.4787 0.0000
5.55 4.73491287 4.7349 2.9508 4.3269 4.4222 0.4787 0.0000
5.55 4.80000019 4.8000 2.9713 4.3377 4.4506 0.4787 0.0000
5.55 4.89170313 4.8917 3.0004 4.3524 4.4885 0.4787 0.0000
5.55 4.99604273 4.9960 3.0324 4.3683 4.5295 0.4787 0.0000
5.55 5.00000000 5.0000 3.0336 4.3689 4.5310 0.4787 0.0000
5.55 5.02485037 5.0249 3.0411 4.3727 4.5407 0.4787 0.0000
5.55 5.05421257 5.0542 3.0495 4.3769 4.5517 0.4787 0.0000
5.55 5.15192842 5.1519 3.0726 4.3891 4.5860 0.4787 0.0000
5.55 5.19999981 5.2000 3.0815 4.3944 4.6020 0.4787 0.0000
5.55 5.38354206 5.3835 3.0886 4.4045 4.6506 0.4787 0.0000
5.55 5.40000010 5.4000 3.0877 4.4049 4.6541 0.4787 0.0000
5.55 5.45035553 5.4504 3.0854 4.4061 4.6656 0.4787 0.0000
5.55 5.54743338 5.5474 3.0762 4.4056 4.6803 0.4787 0.0000
