# lam, tauV, MW+dusty, MW+shell, MW+cloudy, SMC+dusty, SMC+shell, SMC+cloudy
# each column is the attenuation opacity.  "homogeneous" is assumed for all
# see Witt & Gordon 2000
  3776.0   3.00  1.2800  3.0290  0.4590  1.3270  3.2040  0.4690
  4754.0   3.00  1.0770  2.3330  0.4150  1.1030  2.4010  0.4200
  5985.0   3.00  0.8870  1.7730  0.3660  0.8660  1.7150  0.3610
  7535.0   3.00  0.6980  1.3000  0.3110  0.6610  1.2160  0.2980
  9487.0   3.00  0.4680  0.8060  0.2260  0.4630  0.7970  0.2240
 11943.0   3.00  0.3470  0.5700  0.1750  0.3100  0.5050  0.1590
 15036.0   3.00  0.2500  0.3980  0.1310  0.1960  0.3060  0.1050
 18929.0   3.00  0.1770  0.2750  0.0960  0.1380  0.2120  0.0760
 23830.0   3.00  0.1280  0.1960  0.0710  0.0980  0.1470  0.0540
 30001.0   3.00  0.0930  0.1390  0.0520  0.0450  0.0660  0.0250
  1000.0   3.50  2.8550 15.2920  0.6420  3.3560 29.1950  0.6570
  1142.0   3.50  2.4380 10.0840  0.6110  3.0100 18.7700  0.6420
  1285.0   3.50  2.1160  7.5160  0.5800  2.7770 14.7710  0.6320
  1428.0   3.50  1.9070  6.1230  0.5550  2.5700 12.0570  0.6150
  1571.0   3.50  1.8120  5.5680  0.5450  2.4080 10.6210  0.6030
  1714.0   3.50  1.7970  5.4700  0.5410  2.2860  9.3310  0.5930
  1857.0   3.50  1.8730  5.9000  0.5520  2.1850  8.4100  0.5820
  2000.0   3.50  2.0930  7.2420  0.5800  2.1020  7.7190  0.5730
  2142.0   3.50  2.2990  8.8510  0.6000  2.0340  7.0870  0.5670
  2285.0   3.50  2.1800  7.8890  0.5890  1.9550  6.5730  0.5600
  2428.0   3.50  1.9510  6.3180  0.5620  1.8860  6.1230  0.5520
  2571.0   3.50  1.7870  5.3620  0.5420  1.8240  5.6820  0.5440
  2714.0   3.50  1.6870  4.8000  0.5250  1.7700  5.3410  0.5380
  2857.0   3.50  1.6080  4.4390  0.5150  1.6940  4.9070  0.5250
  3000.0   3.50  1.5590  4.1940  0.5100  1.6440  4.6700  0.5190
  3776.0   3.50  1.4180  3.5560  0.4850  1.4690  3.7810  0.4930
  4754.0   3.50  1.2000  2.7650  0.4420  1.2290  2.8510  0.4480
  5985.0   3.50  1.0000  2.0980  0.3940  0.9780  2.0310  0.3900
  7535.0   3.50  0.7950  1.5380  0.3400  0.7540  1.4390  0.3290
  9487.0   3.50  0.5390  0.9520  0.2540  0.5340  0.9400  0.2520
 11943.0   3.50  0.4000  0.6720  0.1990  0.3600  0.5940  0.1810
 15036.0   3.50  0.2900  0.4680  0.1500  0.2280  0.3600  0.1210
 18929.0   3.50  0.2060  0.3230  0.1100  0.1610  0.2490  0.0870
 23830.0   3.50  0.1490  0.2290  0.0810  0.1140  0.1720  0.0630
 30001.0   3.50  0.1080  0.1630  0.0600  0.0520  0.0770  0.0290
  1000.0   4.00  2.9960 17.2260  0.6460  3.4820 30.9120  0.6650
  1142.0   4.00  2.5650 11.5680  0.6200  3.1410 22.7520  0.6470
  1285.0   4.00  2.2470  8.5770  0.5900  2.9060 17.3560  0.6380
  1428.0   4.00  2.0410  7.0530  0.5680  2.7100 14.1720  0.6250
  1571.0   4.00  1.9430  6.4280  0.5560  2.5450 12.2980  0.6120
  1714.0   4.00  1.9290  6.3060  0.5560  2.4210 10.8420  0.6050
  1857.0   4.00  2.0030  6.7960  0.5660  2.3200  9.6820  0.5950
  2000.0   4.00  2.2240  8.3420  0.5890  2.2300  8.9370  0.5870
  2142.0   4.00  2.4380 10.2250  0.6080  2.1620  8.2640  0.5780
  2285.0   4.00  2.3110  8.9830  0.5990  2.0810  7.6030  0.5740
  2428.0   4.00  2.0830  7.2600  0.5770  2.0170  7.0620  0.5660
  2571.0   4.00  1.9180  6.1180  0.5580  1.9530  6.5520  0.5600
  2714.0   4.00  1.8100  5.5430  0.5440  1.8970  6.1500  0.5530
  2857.0   4.00  1.7370  5.1190  0.5330  1.8160  5.6590  0.5430
  3000.0   4.00  1.6800  4.8400  0.5250  1.7680  5.3960  0.5370
  3776.0   4.00  1.5380  4.1270  0.5050  1.5870  4.3790  0.5130
  4754.0   4.00  1.3190  3.1900  0.4660  1.3460  3.2910  0.4720
  5985.0   4.00  1.1050  2.4230  0.4200  1.0820  2.3490  0.4140
  7535.0   4.00  0.8870  1.7780  0.3660  0.8430  1.6630  0.3540
  9487.0   4.00  0.6080  1.1010  0.2790  0.6020  1.0870  0.2770
 11943.0   4.00  0.4540  0.7750  0.2210  0.4070  0.6860  0.2020
 15036.0   4.00  0.3290  0.5390  0.1680  0.2590  0.4140  0.1350
 18929.0   4.00  0.2350  0.3720  0.1240  0.1840  0.2850  0.0990
 23830.0   4.00  0.1700  0.2630  0.0920  0.1300  0.1980  0.0710
 30001.0   4.00  0.1230  0.1870  0.0680  0.0590  0.0880  0.0330
  1000.0   4.50  3.1150 17.9670  0.6520  3.6180 38.0580  0.6650
  1142.0   4.50  2.6880 13.0630  0.6300  3.2580 25.7580  0.6550
  1285.0   4.50  2.3580  9.7340  0.6010  3.0180 19.6610  0.6390
  1428.0   4.50  2.1550  8.0240  0.5810  2.8360 16.1030  0.6310
  1571.0   4.50  2.0510  7.2790  0.5690  2.6740 13.6140  0.6210
  1714.0   4.50  2.0420  7.1670  0.5680  2.5390 12.3410  0.6130
  1857.0   4.50  2.1200  7.7340  0.5770  2.4430 11.0800  0.6020
  2000.0   4.50  2.3440  9.4950  0.5990  2.3510 10.2160  0.5950
  2142.0   4.50  2.5390 11.5640  0.6180  2.2760  9.3290  0.5920
  2285.0   4.50  2.4380 10.1120  0.6080  2.2020  8.5810  0.5830
  2428.0   4.50  2.1990  8.2110  0.5870  2.1310  7.9730  0.5750
  2571.0   4.50  2.0310  6.9770  0.5710  2.0720  7.4280  0.5720
  2714.0   4.50  1.9270  6.2910  0.5580  2.0080  6.9800  0.5640
  2857.0   4.50  1.8430  5.8020  0.5480  1.9340  6.4180  0.5570
  3000.0   4.50  1.7870  5.5030  0.5400  1.8800  6.1260  0.5510
  3776.0   4.50  1.6460  4.6940  0.5180  1.7000  4.9790  0.5270
  4754.0   4.50  1.4220  3.6170  0.4850  1.4520  3.7390  0.4900
  5985.0   4.50  1.2000  2.7610  0.4420  1.1740  2.6710  0.4370
  7535.0   4.50  0.9730  2.0250  0.3890  0.9260  1.8930  0.3760
  9487.0   4.50  0.6740  1.2550  0.3020  0.6680  1.2370  0.3000
 11943.0   4.50  0.5070  0.8790  0.2410  0.4550  0.7780  0.2210
 15036.0   4.50  0.3690  0.6100  0.1850  0.2900  0.4700  0.1500
 18929.0   4.50  0.2630  0.4210  0.1370  0.2060  0.3220  0.1100
 23830.0   4.50  0.1910  0.2980  0.1030  0.1460  0.2230  0.0800
 30001.0   4.50  0.1380  0.2110  0.0760  0.0670  0.0990  0.0370
  1000.0   5.00  3.2130 23.7940  0.6570  3.7200 44.4030  0.6710
  1142.0   5.00  2.7920 13.6950  0.6290  3.3830 27.2150  0.6560
  1285.0   5.00  2.4630 10.9340  0.6110  3.1240 22.0310  0.6440
  1428.0   5.00  2.2590  8.9380  0.5900  2.9370 18.5320  0.6320
  1571.0   5.00  2.1580  8.1460  0.5780  2.7740 15.6220  0.6260
  1714.0   5.00  2.1400  8.0320  0.5780  2.6370 13.4350  0.6200
  1857.0   5.00  2.2230  8.6210  0.5880  2.5390 12.4230  0.6120
  2000.0   5.00  2.4430 10.7050  0.6100  2.4610 11.1990  0.6040
  2142.0   5.00  2.6550 12.5620  0.6280  2.3790 10.3870  0.6000
  2285.0   5.00  2.5320 11.3930  0.6160  2.3020  9.7110  0.5930
  2428.0   5.00  2.3030  9.2280  0.5930  2.2340  8.8660  0.5860
  2571.0   5.00  2.1250  7.7810  0.5790  2.1710  8.2960  0.5780
  2714.0   5.00  2.0260  7.0250  0.5660  2.1120  7.8220  0.5750
  2857.0   5.00  1.9520  6.5030  0.5580  2.0330  7.2520  0.5650
  3000.0   5.00  1.8920  6.1680  0.5520  1.9850  6.8300  0.5600
  3776.0   5.00  1.7480  5.2320  0.5330  1.7950  5.5600  0.5380
  4754.0   5.00  1.5200  4.0650  0.5000  1.5490  4.1940  0.5040
  5985.0   5.00  1.2920  3.0970  0.4610  1.2660  2.9980  0.4550
  7535.0   5.00  1.0540  2.2690  0.4070  1.0060  2.1250  0.3960
  9487.0   5.00  0.7370  1.4080  0.3220  0.7300  1.3890  0.3220
 11943.0   5.00  0.5560  0.9850  0.2610  0.5020  0.8710  0.2390
 15036.0   5.00  0.4070  0.6830  0.2010  0.3210  0.5250  0.1640
 18929.0   5.00  0.2900  0.4700  0.1500  0.2280  0.3600  0.1210
 23830.0   5.00  0.2120  0.3320  0.1130  0.1620  0.2490  0.0880
 30001.0   5.00  0.1530  0.2350  0.0830  0.0740  0.1110  0.0410
  1000.0   5.50  3.2990 26.4310  0.6590  3.8090 47.9460  0.6730
  1142.0   5.50  2.8810 16.9730  0.6390  3.4790 34.0520  0.6610
  1285.0   5.50  2.5630 12.1920  0.6170  3.2330 24.5150  0.6470
  1428.0   5.50  2.3430  9.9000  0.5970  3.0420 20.2150  0.6380
  1571.0   5.50  2.2480  9.0080  0.5870  2.8650 17.1290  0.6330
  1714.0   5.50  2.2350  8.8760  0.5870  2.7380 14.9750  0.6220
  1857.0   5.50  2.3130  9.4860  0.5960  2.6300 13.7750  0.6150
  2000.0   5.50  2.5440 11.8320  0.6140  2.5470 12.5150  0.6100
  2142.0   5.50  2.7490 14.1270  0.6290  2.4740 11.5170  0.6060
  2285.0   5.50  2.6300 12.4890  0.6230  2.3990 10.7250  0.6010
  2428.0   5.50  2.3950 10.0470  0.6020  2.3260  9.8330  0.5950
  2571.0   5.50  2.2250  8.6020  0.5870  2.2670  9.1870  0.5870
  2714.0   5.50  2.1220  7.7900  0.5760  2.2100  8.6210  0.5830
  2857.0   5.50  2.0440  7.2440  0.5690  2.1230  8.0230  0.5750
  3000.0   5.50  1.9830  6.8260  0.5600  2.0850  7.5830  0.5710
  3776.0   5.50  1.8370  5.8200  0.5440  1.8870  6.1660  0.5490
