# lam, tauV, MW+dusty, MW+shell, MW+cloudy, SMC+dusty, SMC+shell, SMC+cloudy
# each column is the attenuation opacity.  "clumpy" is assumed for all
# see Witt & Gordon 2000
 18929.0   5.00  0.2700  0.4210  0.1470  0.2150  0.3300  0.1200
 23830.0   5.00  0.2000  0.3070  0.1130  0.1540  0.2340  0.0890
 30001.0   5.00  0.1460  0.2220  0.0850  0.0720  0.1070  0.0430
  1000.0   5.50  1.8730  3.8820  0.5510  2.0660  4.9310  0.5740
  1142.0   5.50  1.7120  3.3260  0.5270  1.9280  4.2120  0.5540
  1285.0   5.50  1.5830  2.9690  0.5060  1.8260  3.8000  0.5420
  1428.0   5.50  1.5040  2.7510  0.4910  1.7540  3.5280  0.5280
  1571.0   5.50  1.4570  2.6690  0.4820  1.6940  3.3390  0.5200
  1714.0   5.50  1.4490  2.6560  0.4810  1.6430  3.1790  0.5110
  1857.0   5.50  1.4870  2.7390  0.4900  1.6070  3.0620  0.5090
  2000.0   5.50  1.5780  2.9500  0.5040  1.5730  2.9790  0.5010
  2142.0   5.50  1.6580  3.1650  0.5200  1.5460  2.8940  0.4990
  2285.0   5.50  1.6120  3.0350  0.5120  1.5190  2.8190  0.4950
  2428.0   5.50  1.5230  2.8000  0.4950  1.4870  2.7420  0.4880
  2571.0   5.50  1.4500  2.6440  0.4820  1.4660  2.6860  0.4840
  2714.0   5.50  1.4070  2.5440  0.4770  1.4410  2.6230  0.4810
  2857.0   5.50  1.3710  2.4720  0.4710  1.4110  2.5510  0.4760
  3000.0   5.50  1.3400  2.4300  0.4670  1.3820  2.5120  0.4700
  3776.0   5.50  1.2780  2.2790  0.4500  1.2970  2.3190  0.4550
  4754.0   5.50  1.1620  2.0470  0.4290  1.1740  2.0780  0.4350
  5985.0   5.50  1.0360  1.8070  0.4030  1.0190  1.7770  0.4010
  7535.0   5.50  0.8890  1.5210  0.3680  0.8560  1.4630  0.3610
  9487.0   5.50  0.6690  1.1170  0.3050  0.6640  1.1050  0.3020
 11943.0   5.50  0.5260  0.8590  0.2550  0.4810  0.7780  0.2390
 15036.0   5.50  0.4010  0.6360  0.2060  0.3240  0.5070  0.1720
 18929.0   5.50  0.2950  0.4610  0.1590  0.2350  0.3620  0.1300
 23830.0   5.50  0.2190  0.3360  0.1220  0.1690  0.2570  0.0960
 30001.0   5.50  0.1600  0.2430  0.0920  0.0790  0.1170  0.0470
  1000.0   6.00  1.9030  4.0300  0.5530  2.1130  5.1640  0.5770
  1142.0   6.00  1.7350  3.4310  0.5340  1.9660  4.4040  0.5580
  1285.0   6.00  1.6100  3.0650  0.5100  1.8620  3.9580  0.5430
  1428.0   6.00  1.5350  2.8540  0.4990  1.7840  3.6540  0.5320
  1571.0   6.00  1.4920  2.7580  0.4890  1.7250  3.4430  0.5250
  1714.0   6.00  1.4870  2.7420  0.4880  1.6780  3.2880  0.5180
  1857.0   6.00  1.5250  2.8210  0.4930  1.6380  3.1650  0.5090
  2000.0   6.00  1.6080  3.0330  0.5080  1.6030  3.0560  0.5070
  2142.0   6.00  1.6890  3.2690  0.5210  1.5800  2.9860  0.5020
  2285.0   6.00  1.6500  3.1290  0.5170  1.5500  2.9040  0.4990
  2428.0   6.00  1.5520  2.8930  0.5020  1.5280  2.8400  0.4930
  2571.0   6.00  1.4870  2.7240  0.4900  1.4930  2.7710  0.4870
  2714.0   6.00  1.4390  2.6180  0.4840  1.4760  2.7160  0.4870
  2857.0   6.00  1.4080  2.5610  0.4750  1.4410  2.6390  0.4810
  3000.0   6.00  1.3860  2.5000  0.4720  1.4240  2.6000  0.4780
