# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.55    8.710210   8.7102   3.5798   4.4607   4.5915   0.4787   0.0000
    5.55    8.977600   8.9776   3.6200   4.4669   4.5894   0.4787   0.0000
    5.55    9.260130   9.2600   3.6604   4.4724   4.5847   0.4787   0.0000
    5.55    9.550280   9.5502   3.7006   4.4779   4.5795   0.4787   0.0000
    5.55    9.849200   9.8493   3.7407   4.4832   4.5743   0.4787   0.0000
    5.55   10.157300  10.1573   3.7808   4.4887   4.5690   0.4787   0.0000
    5.55   10.476000  10.4760   3.8212   4.4939   4.5636   0.4787   0.0000
    5.55   10.804400  10.8044   3.8614   4.4993   4.5583   0.4787   0.0000
    5.55   11.142200  11.1421   3.9016   4.5047   4.5530   0.4787   0.0000
    5.55   11.490200  11.4901   3.9416   4.5100   4.5477   0.4787   0.0000
    5.55   11.848700  11.8485   3.9818   4.5154   4.5422   0.4787   0.0000
    5.55   12.229400  12.2291   4.0220   4.5209   4.5372   0.4787   0.0000
    5.55   12.627400  12.6272   4.0622   4.5262   4.5324   0.4787   0.0000
    5.55   13.039200  13.0388   4.1024   4.5316   4.5278   0.4787   0.0000
    5.55   13.464500  13.4641   4.1426   4.5370   4.5231   0.4787   0.0000
    5.55   13.903900  13.9034   4.1830   4.5424   4.5183   0.4787   0.0000
    5.55   14.355900  14.3551   4.2232   4.5477   4.5135   0.4787   0.0000
    5.55   14.825500  14.8250   4.2634   4.5531   4.5091   0.4787   0.0000
    5.55   15.330700  15.3300   4.3036   4.5586   4.5049   0.4787   0.0000
    5.55   15.865600  15.8651   4.3438   4.5639   4.5007   0.4787   0.0000
    5.55   16.417801  16.4176   4.3839   4.5691   4.4964   0.4787   0.0000
    5.55   16.988001  16.9883   4.4242   4.5744   4.4920   0.4787   0.0000
    5.55   17.577600  17.5783   4.4644   4.5795   4.4874   0.4787   0.0000
    5.55   18.184601  18.1859   4.5045   4.5848   4.4829   0.4787   0.0000
    5.55   18.811600  18.8134   4.5448   4.5898   4.4781   0.4787   0.0000
    5.55   19.462400  19.4649   4.5851   4.5951   4.4734   0.4787   0.0000
    5.55   20.134600  20.1381   4.6252   4.6002   4.4686   0.4787   0.0000
    5.55   20.886999  20.8902   4.6654   4.6055   4.4654   0.4787   0.0000
    5.55   21.659100  21.6617   4.7056   4.6108   4.4623   0.4787   0.0000
    5.55   22.464899  22.4668   4.7460   4.6161   4.4592   0.4787   0.0000
    5.55   23.293301  23.2946   4.7859   4.6215   4.4561   0.4787   0.0000
    5.55   24.157301  24.1578   4.8262   4.6269   4.4531   0.4787   0.0000
    5.55   25.052700  25.0522   4.8665   4.6322   4.4499   0.4787   0.0000
    5.55   26.068100  26.0678   4.9065   4.6371   4.4464   0.4787   0.0000
    5.55   27.115700  27.1155   4.9466   4.6419   4.4426   0.4787   0.0000
    5.55   28.205700  28.2059   4.9866   4.6466   4.4389   0.4787   0.0000
    5.55   29.340099  29.3405   5.0266   4.6514   4.4351   0.4787   0.0000
    5.55   30.520500  30.5212   5.0666   4.6562   4.4312   0.4787   0.0000
    5.55   31.748800  31.7499   5.1067   4.6609   4.4274   0.4787   0.0000
    5.55   33.027000  33.0286   5.1469   4.6656   4.4235   0.4787   0.0000
    5.55   34.356998  34.3590   5.1870   4.6705   4.4196   0.4787   0.0000
