# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.50  118.889801 118.4305   6.2303   4.7502   4.2324   0.0000   0.0000
# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.55    0.080000   0.0800  -3.6100   3.3644   5.3500   0.4787   0.0000
    5.55    0.090000   0.0900  -3.2700   3.4219   5.2920   0.4787   0.0000
    5.55    0.100000   0.1000  -3.0700   3.4492   5.2510   0.4787   0.0000
    5.55    0.110000   0.1100  -2.9300   3.4655   5.2180   0.4787   0.0000
    5.55    0.130000   0.1300  -2.7300   3.4852   5.1690   0.4787   0.0000
    5.55    0.150000   0.1500  -2.3725   3.5679   5.2040   0.4787   0.0000
    5.55    0.200000   0.2000  -2.0804   3.5931   5.1378   0.4787   0.0000
    5.55    0.250000   0.2500  -1.8891   3.6051   5.0912   0.4787   0.0000
    5.55    0.300000   0.3000  -1.7384   3.6144   5.0571   0.4787   0.0000
    5.55    0.350000   0.3500  -1.6138   3.6221   5.0301   0.4787   0.0000
    5.55    0.400000   0.4000  -1.4678   3.6285   4.9676   0.4787   0.0000
    5.55    0.450000   0.4500  -1.3484   3.6363   4.9308   0.4787   0.0000
    5.55    0.500000   0.5000  -1.2156   3.6459   4.8820   0.4787   0.0000
    5.55    0.550000   0.5500  -1.0693   3.6591   4.8298   0.4787   0.0000
    5.55    0.600000   0.6000  -0.9190   3.6754   4.7826   0.4787   0.0000
    5.55    0.700000   0.7000  -0.6160   3.7173   4.7143   0.4787   0.0000
    5.55    0.800000   0.8000  -0.3422   3.7579   4.6609   0.4787   0.0000
    5.55    0.900000   0.9000  -0.1002   3.7893   4.5957   0.4787   0.0000
    5.55    1.050000   1.0500   0.2145   3.8298   4.5100   0.4787   0.0000
    5.55    1.150000   1.1500   0.4006   3.8597   4.4829   0.4787   0.0000
    5.55    1.250000   1.2500   0.5676   3.8900   4.4733   0.4787   0.0000
    5.55    1.350000   1.3500   0.7161   3.9213   4.4834   0.4787   0.0000
    5.55    1.450000   1.4500   0.8543   3.9521   4.4994   0.4787   0.0000
    5.55    1.550000   1.5500   0.9750   3.9794   4.5171   0.4787   0.0000
    5.55    1.625000   1.6250   1.0653   3.9990   4.5254   0.4787   0.0000
    5.55    1.700000   1.7000   1.1458   4.0167   4.5354   0.4787   0.0000
    5.55    1.775000   1.7750   1.2219   4.0319   4.5388   0.4787   0.0000
    5.55    1.900000   1.9000   1.3346   4.0564   4.5540   0.4787   0.0000
    5.55    2.004900   2.0048   1.3915   4.0650   4.5595   0.0000   0.0000
    5.55    2.054700   2.0547   1.4316   4.0726   4.5606   0.0000   0.0000
    5.55    2.106300   2.1063   1.4718   4.0802   4.5610   0.0000   0.0000
    5.55    2.159300   2.1593   1.5120   4.0876   4.5614   0.0000   0.0000
    5.55    2.213500   2.2135   1.5522   4.0951   4.5617   0.0000   0.0000
    5.55    2.269100   2.2691   1.5924   4.1025   4.5621   0.0000   0.0000
    5.55    2.326100   2.3261   1.6326   4.1100   4.5625   0.0000   0.0000
    5.55    2.384600   2.3846   1.6728   4.1174   4.5629   0.0000   0.0000
    5.55    2.444500   2.4445   1.7130   4.1249   4.5633   0.0000   0.0000
    5.55    2.506300   2.5063   1.7532   4.1322   4.5633   0.0000   0.0000
    5.55    2.570500   2.5705   1.7934   4.1397   4.5641   0.0000   0.0000
    5.55    2.637000   2.6370   1.8336   4.1474   4.5656   0.0000   0.0000
    5.55    2.705300   2.7053   1.8738   4.1550   4.5670   0.0000   0.0000
    5.55    2.775100   2.7751   1.9140   4.1626   4.5684   0.0000   0.0000
    5.55    2.847000   2.8470   1.9542   4.1702   4.5698   0.0000   0.0000
    5.55    2.920700   2.9207   1.9944   4.1779   4.5712   0.0000   0.0000
    5.55    2.996700   2.9967   2.0347   4.1853   4.5722   0.0000   0.0000
    5.55    3.075900   3.0759   2.0748   4.1922   4.5704   0.0000   0.0000
    5.55    3.157800   3.1578   2.1150   4.1986   4.5675   0.0000   0.0000
    5.55    3.242000   3.2420   2.1553   4.2050   4.5645   0.0000   0.0000
    5.55    3.328200   3.3282   2.1954   4.2115   4.5614   0.0000   0.0000
    5.55    3.416800   3.4168   2.2356   4.2179   4.5585   0.0000   0.0000
    5.55    3.507700   3.5077   2.2757   4.2243   4.5554   0.0000   0.0000
    5.55    3.601000   3.6010   2.3159   4.2308   4.5524   0.0000   0.0000
    5.55    3.696900   3.6969   2.3561   4.2373   4.5494   0.0000   0.0000
    5.55    3.795300   3.7953   2.3963   4.2437   4.5464   0.0000   0.0000
    5.55    3.896400   3.8964   2.4365   4.2501   4.5433   0.0000   0.0000
    5.55    4.000800   4.0008   2.4766   4.2565   4.5404   0.0000   0.0000
    5.55    4.111100   4.1111   2.5168   4.2630   4.5374   0.0000   0.0000
    5.55    4.225000   4.2250   2.5570   4.2692   4.5344   0.0000   0.0000
    5.55    4.342100   4.3421   2.5972   4.2755   4.5312   0.0000   0.0000
    5.55    4.462600   4.4626   2.6374   4.2818   4.5282   0.0000   0.0000
    5.55    4.586300   4.5863   2.6776   4.2882   4.5251   0.0000   0.0000
    5.55    4.713300   4.7133   2.7178   4.2944   4.5220   0.0000   0.0000
    5.55    4.844100   4.8441   2.7580   4.3008   4.5189   0.0000   0.0000
    5.55    4.978500   4.9785   2.7982   4.3071   4.5159   0.0000   0.0000
    5.55    5.121700   5.1217   2.8384   4.3133   4.5129   0.0000   0.0000
    5.55    5.270700   5.2707   2.8786   4.3196   4.5103   0.0000   0.0000
    5.55    5.424000   5.4240   2.9188   4.3259   4.5075   0.0000   0.0000
    5.55    5.581700   5.5817   2.9590   4.3321   4.5048   0.0000   0.0000
    5.55    5.744000   5.7440   2.9992   4.3383   4.5021   0.0000   0.0000
    5.55    5.911000   5.9110   3.0394   4.3446   4.4994   0.0000   0.0000
    5.55    6.082900   6.0829   3.0796   4.3509   4.4966   0.0000   0.0000
    5.55    6.259700   6.2597   3.1198   4.3571   4.4939   0.0000   0.0000
    5.55    6.441800   6.4418   3.1600   4.3634   4.4912   0.0000   0.0000
    5.55    6.629000   6.6290   3.2002   4.3696   4.4885   0.0000   0.0000
    5.55    6.821700   6.8217   3.2404   4.3759   4.4858   0.0000   0.0000
    5.55    7.020800   7.0208   3.2806   4.3821   4.4830   0.0000   0.0000
    5.55    7.230200   7.2302   3.3208   4.3882   4.4796   0.0000   0.0000
    5.55    7.445400   7.4454   3.3610   4.3942   4.4761   0.0000   0.0000
    5.55    7.666900   7.6669   3.4011   4.4001   4.4727   0.0000   0.0000
    5.55    7.895200   7.8952   3.4414   4.4061   4.4691   0.0000   0.0000
    5.55    8.130300   8.1303   3.4816   4.4121   4.4657   0.0000   0.0000
    5.55    8.372300   8.3723   3.5218   4.4181   4.4622   0.0000   0.0000
    5.55    8.621600   8.6216   3.5620   4.4241   4.4587   0.0000   0.0000
    5.55    8.878000   8.8780   3.6023   4.4301   4.4552   0.0000   0.0000
    5.55    9.148500   9.1484   3.6425   4.4360   4.4516   0.0000   0.0000
    5.55    9.432800   9.4328   3.6827   4.4419   4.4481   0.0000   0.0000
    5.55    9.726300   9.7262   3.7229   4.4477   4.4446   0.0000   0.0000
    5.55   10.028500  10.0285   3.7630   4.4535   4.4410   0.0000   0.0000
    5.55   10.340400  10.3402   3.8033   4.4594   4.4375   0.0000   0.0000
    5.55   10.661600  10.6614   3.8434   4.4652   4.4339   0.0000   0.0000
    5.55   10.993000  10.9928   3.8836   4.4711   4.4304   0.0000   0.0000
    5.55   11.334500  11.3342   3.9238   4.4769   4.4269   0.0000   0.0000
    5.55   11.686300  11.6860   3.9639   4.4827   4.4233   0.0000   0.0000
    5.55   12.052000  12.0515   4.0043   4.4886   4.4198   0.0000   0.0000
    5.55   12.445500  12.4450   4.0444   4.4944   4.4166   0.0000   0.0000
    5.55   12.851900  12.8512   4.0846   4.5001   4.4133   0.0000   0.0000
    5.55   13.271600  13.2709   4.1248   4.5059   4.4100   0.0000   0.0000
    5.55   13.704600  13.7038   4.1650   4.5116   4.4068   0.0000   0.0000
    5.55   14.151900  14.1510   4.2052   4.5173   4.4036   0.0000   0.0000
    5.55   14.611600  14.6104   4.2454   4.5230   4.4001   0.0000   0.0000
    5.55   15.091200  15.0898   4.2857   4.5287   4.3966   0.0000   0.0000
